-41.95092,-18.84758,"S","[70674]"
-48.27692,-18.92231,"N","[70856]"
-48.27281,-18.91672,"N","[70859]"
-45.98256,-23.31186,"E","[70965]"
-45.95458,-23.29769,"N","[70975]"
-46.56242,-23.11467,"[71123]","[71123]"
-48.06550,-15.81825,"W","[71604]"
-49.38497,-20.81000,"S","[72044]"
-46.55006,-23.71325,"N","[72103]"
-46.64003,-23.54242,"[72471]","[72471]"
-43.27797,-22.89211,"W","[72815]"
-46.56175,-23.11658,"[73246]","[73246]"
-46.52986,-22.96069,"S","[73279]"
-48.62128,-27.00428,"S","[73451]"
-46.31625,-23.49614,"[73515]","[73515]"
-46.59022,-23.70000,"N","[73658]"
-47.94406,-18.16700,"N","[73665]"
-47.94083,-18.16728,"S","[73668]"
-51.95372,-23.43314,"[73713]","[73713]"
-43.21558,-22.90381,"E","[73752]"
-46.59011,-23.69956,"S","[73787]"
-45.95917,-23.29747,"S","[74343]"
-49.39636,-20.82833,"[75049]","[75049]"
-46.70192,-23.52397,"N","[75076]"
-46.62603,-23.68917,"N","[75792]"
-38.52047,-3.75369,"N","[75950]"
-49.26775,-25.42331,"S","[76057]"
-49.25128,-25.40700,"N","[76059]"
-49.25164,-25.40667,"S","[76060]"
-49.26822,-25.42333,"S","[76084]"
-49.26756,-25.42372,"N","[76165]"
-49.26064,-25.43539,"E","[76271]"
-49.26750,-25.44006,"N","[76369]"
-49.26469,-25.42694,"W","[76443]"
-49.26539,-25.42672,"S","[76444]"
-49.26481,-25.42675,"W","[76445]"
-46.62792,-23.69236,"S","[76522]"
-45.98097,-23.31389,"S","[76532]"
-49.32208,-25.43867,"S","[76555]"
-49.26008,-25.43503,"W","[76711]"
-46.60772,-23.58372,"N","[76931]"
-43.27728,-22.90522,"S","[76972]"
-43.37953,-22.93611,"S","[77080]"
-44.01531,-19.79936,"E","[77287]"
-44.01450,-19.79919,"W","[77288]"
-41.95069,-18.84769,"N","[77525]"
-49.26422,-16.67375,"N","[77577]"
-46.57944,-23.63417,"N","[77718]"
-46.50747,-23.68656,"S","[77893]"
-46.54539,-23.68567,"N","[78139]"
-46.34964,-23.50172,"N","[78221]"
-43.25811,-22.92369,"W","[78310]"
-49.32206,-25.43925,"N","[78511]"
-41.94539,-18.85122,"S","[78661]"
-41.94572,-18.85153,"N","[78696]"
-46.56881,-23.73092,"S","[79141]"
-46.56911,-23.73122,"N","[79212]"
-46.31631,-23.49592,"S","[79775]"
-45.88469,-23.22936,"E","[80142]"
-45.98108,-23.31419,"N","[80150]"
-46.53017,-22.96114,"N","[80743]"
-46.42328,-23.67039,"N","[80987]"
-48.63106,-17.75600,"S","[81036]"
-34.90214,-8.05206,"S","[92487]"
-43.37997,-22.93675,"N","[92684]"
-45.57931,-23.02686,"S","[92704]"
-46.62236,-23.50017,"N","[92797]"
-54.22397,-22.26272,"S","[93367]"
-44.24233,-19.45914,"[93539]","[93539]"
-46.57194,-23.11667,"W","[93636]"
-46.57183,-23.11714,"E","[93637]"
-45.41442,-23.62186,"S","[93655]"
-47.56922,-22.39383,"N","[93666]"
-48.27978,-18.91861,"S","[93679]"
-52.84978,-28.72972,"[93719]","[93719]"
-52.84956,-28.72950,"S","[93720]"
-48.60236,-17.74175,"E","[93727]"
-48.25717,-18.91167,"S","[93763]"
-39.58097,-16.37464,"S","[94303]"
-39.58106,-16.37533,"N","[94304]"
-46.64806,-23.53400,"[94316]","[94316]"
-46.68892,-23.56694,"[94909]","[94909]"
-46.32475,-23.44461,"[94931]","[94931]"
-51.91200,-23.39819,"S","[94939]"
-46.68244,-23.56544,"[94945]","[94945]"
-49.38769,-20.80744,"S","[95298]"
-46.52981,-23.57044,"N","[95426]"
-46.64503,-23.57300,"S","[95439]"
-46.64128,-23.49839,"N","[95445]"
-46.64175,-23.49817,"S","[95446]"
-46.65739,-23.54808,"S","[95473]"
-46.75258,-23.50042,"W","[95485]"
-34.88328,-8.06114,"[95491]","[95491]"
-34.88347,-8.06114,"S","[95492]"
-46.58103,-23.49494,"[95504]","[95504]"
-46.66492,-23.55928,"N","[95874]"
-46.67336,-23.58422,"[95891]","[95891]"
-46.68628,-23.53633,"N","[96029]"
-46.52122,-23.44550,"[96044]","[96044]"
-46.75317,-23.50050,"E","[99548]"
-46.66733,-23.50619,"W","[99596]"
-44.01950,-19.79975,"E","[99664]"
-46.80242,-23.68675,"N","[100396]"
-46.85128,-23.71906,"N","[100397]"
-47.05494,-23.24639,"[100406]","[100406]"
-41.50906,-17.86086,"E","[100410]"
-46.75536,-23.40619,"S","[100412]"
-46.75569,-23.40661,"E","[100413]"
-46.64153,-23.56239,"W","[100414]"
-51.67917,-20.79239,"S","[100421]"
-51.67933,-20.79286,"N","[100422]"
-51.67883,-20.79278,"N","[100423]"
-51.67944,-20.79253,"S","[100424]"
-46.61275,-23.72036,"S","[100433]"
-43.35094,-21.75611,"N","[100550]"
-43.35119,-21.75581,"S","[100551]"
-48.44703,-1.44572,"N","[102516]"
-48.44719,-1.44547,"S","[102768]"
-43.40517,-22.78961,"W","[103005]"
-43.34169,-22.87994,"N","[103028]"
-47.23331,-23.11756,"W","[103033]"
-49.27586,-25.42361,"N","[103034]"
-49.27556,-25.42342,"W","[103035]"
-49.26319,-25.42894,"N","[103036]"
-49.26308,-25.42867,"S","[103037]"
-49.27114,-25.43197,"S","[103040]"
-39.58133,-16.37214,"N","[103041]"
-46.59967,-23.54692,"W","[103123]"
-46.55947,-23.11753,"N","[103126]"
-46.76231,-23.61231,"N","[103129]"
-49.27128,-25.43233,"N","[103133]"
-49.26375,-25.42989,"S","[103134]"
-46.73386,-23.52783,"S","[103136]"
-39.58200,-16.36594,"S","[103137]"
-49.26539,-25.43344,"E","[103280]"
-49.39617,-20.82786,"S","[103305]"
-46.69794,-23.56536,"[105660]","[105660]"
-41.77703,-22.37325,"S","[105661]"
-41.77681,-22.37356,"N","[105662]"
-46.70075,-23.52794,"[105663]","[105663]"
-49.26056,-16.67675,"[105666]","[105666]"
-49.25511,-16.67539,"[105669]","[105669]"
-38.48847,-13.01411,"E","[105671]"
-38.49356,-13.01111,"[105672]","[105672]"
-48.48881,-1.45303,"[106907]","[106907]"
-49.40300,-20.77858,"[107122]","[107122]"
-48.48528,-1.45711,"[107182]","[107182]"
-48.48994,-1.46125,"[107183]","[107183]"
-38.49061,-13.01247,"[107185]","[107185]"
-47.41019,-22.57083,"[107186]","[107186]"
-47.40983,-22.57078,"[107187]","[107187]"
-47.41006,-22.57114,"[107188]","[107188]"
-47.40981,-22.57106,"[107189]","[107189]"
-47.40025,-22.56442,"[107190]","[107190]"
-46.58161,-23.49494,"E","[111001]"
-43.40542,-22.78975,"E","[112272]"
-39.58161,-16.37183,"S","[116109]"
-39.58078,-16.37314,"S","[116110]"
-39.58072,-16.37344,"N","[116111]"
-43.96447,-19.96858,"[123159]","[123159]"
-45.96697,-23.30414,"[123160]","[123160]"
-51.87956,-23.44536,"[123235]","[123235]"
-51.87931,-23.44531,"[123236]","[123236]"
-46.66811,-23.56386,"[123246]","[123246]"
-38.49300,-13.01117,"[124138]","[124138]"
-51.10711,-30.06628,"[124147]","[124147]"
-51.10733,-30.06575,"[124148]","[124148]"
-35.73828,-9.66017,"[124151]","[124151]"
-35.73839,-9.66047,"[124152]","[124152]"
-46.51722,-18.59506,"[124157-]","[124157-]"
-46.56650,-23.61372,"[124158]","[124158]"
-46.61569,-23.69306,"[124159]","[124159]"
-48.28742,-18.92433,"[124160]","[124160]"
-51.09431,-29.95361,"[124162]","[124162]"
-51.09422,-29.95389,"video","[124163]"
-46.83489,-23.55100,"[125074]","[125074]"
-39.05047,-14.79861,"[125092]","[125092]"
-39.26972,-14.78275,"[126813]","[126813]"
-39.26953,-14.78239,"[126814]","[126814]"
-46.56808,-23.69389,"[139991]","[139991]"
-46.56803,-23.69339,"[139992]","[139992]"
-51.47097,-25.39497,"[139999]","[139999]"
-51.47097,-25.39522,"[140000]","[140000]"
-46.56786,-23.62797,"[140003]","[140003]"
-49.25925,-16.67097,"[140005]","[140005]"
-49.25972,-16.67031,"[140006]","[140006]"
-46.79858,-23.64722,"[140007]","[140007]"
-44.24136,-19.45931,"[141725]","[141725]"
-46.52947,-23.57022,"[141968]","[141968]"
-46.76422,-23.65436,"[142030]","[142030]"
-49.26392,-16.67339,"[142123]","[142123]"
-51.08244,-30.01811,"[142517]","[142517]"
-49.26331,-25.42897,"[142641]","[142641]"
-49.27558,-25.42350,"[142643]","[142643]"
-54.22392,-22.26256,"[142704]","[142704]"
-46.35311,-23.48106,"[145219]","[145219]"
-45.96942,-23.30850,"[153864]","[153864]"
-49.29672,-25.49667,"[158563]","[158563]"
-51.15528,-23.31544,"[159541]","[159541]"
-51.15658,-23.30658,"[159542]","[159542]"
-49.39719,-25.58233,"[163846]","[163846]"
-46.93803,-19.59942,"[163857]","[163857]"
-46.93786,-19.59900,"[163858]","[163858]"
-49.25928,-25.45719,"[163898]","[163898]"
-49.25892,-25.45758,"[163899]","[163899]"
-49.26681,-25.43000,"[163918]","[163918]"
-49.26644,-25.43008,"[163919]","[163919]"
-49.27114,-25.40328,"[164139]","[164139]"
-51.16278,-23.30733,"[164184]","[164184]"
-46.93431,-23.54061,"[164212]","[164212]"
-43.32436,-23.00369,"[164290]","[164290]"
