-46.77842,-23.52039,"E","[70647]"
-43.34639,-22.93497,"N","[70797]"
-47.20303,-22.81736,"S","[71139]"
-47.26794,-22.74403,"N","[71165]"
-47.04756,-22.84353,"E","[71266]"
-46.94494,-23.51872,"E","[71331]"
-46.87942,-23.22106,"N","[71482]"
-48.99183,-23.25597,"S","[71592]"
-43.32039,-22.91533,"[71689]","[71689]"
-43.34650,-22.93492,"S","[71784]"
-48.86961,-21.09206,"E","[71866]"
-46.56342,-23.89556,"S","[72050]"
-47.18822,-22.82503,"W","[72057]"
-47.30550,-22.70147,"N","[72269]"
-47.68533,-21.05519,"W","[72762]"
-43.32014,-22.91558,"[72810]","[72810]"
-48.63214,-21.04167,"W","[72846]"
-43.41331,-22.76647,"E","[72921]"
-49.04428,-24.06456,"[72942]","[72942]"
-48.74825,-23.93414,"W","[73171]"
-43.41392,-22.76600,"W","[73410]"
-43.45564,-22.74067,"W","[73411]"
-46.88011,-23.22042,"S","[73567]"
-47.86036,-21.17275,"E","[73568]"
-47.18375,-21.80714,"E","[73699]"
-46.97761,-23.08314,"S","[73851]"
-46.81408,-23.60672,"N","[73936]"
-46.81975,-23.55258,"[74060]","[74060]"
-43.42986,-22.75772,"[74061]","[74061]"
-46.42108,-23.46817,"W","[74078]"
-47.13858,-22.86261,"N","[74143]"
-47.16881,-22.84186,"S","[74174]"
-47.16025,-22.84972,"S","[74224]"
-47.15992,-22.84975,"N","[74351]"
-47.13939,-22.86239,"S","[74410]"
-46.95408,-21.82447,"bs","[74514]"
-46.76900,-23.43931,"E","[74615]"
-38.41908,-12.85125,"S","[74656]"
-47.01128,-22.92772,"S","[74849]"
-47.16825,-22.84208,"N","[74851]"
-44.12217,-22.56378,"N","[75056]"
-47.15683,-22.73806,"[75845]","[75845]"
-47.14731,-22.70058,"N","[75916]"
-47.09222,-22.92139,"N","[76124]"
-46.08917,-23.25650,"N","[76139]"
-47.02844,-22.85014,"N","[76361]"
-47.39917,-22.50553,"S","[76519]"
-46.52283,-23.91664,"S","[76566]"
-48.17086,-23.83258,"S","[76656]"
-46.84842,-23.36161,"N","[76808]"
-46.74428,-23.79903,"S","[77279]"
-46.79794,-23.75347,"S","[77280]"
-46.51278,-23.87503,"N","[77647]"
-46.54311,-23.76328,"W","[77673]"
-46.56706,-23.75703,"E","[77674]"
-47.59858,-22.75033,"S","[78095]"
-47.57622,-22.81881,"S","[78704]"
-34.98197,-7.14247,"E","[78763]"
-34.97469,-7.13997,"W","[78764]"
-48.32028,-23.97783,"N","[78942]"
-43.35806,-22.79778,"N","[79237]"
-47.22325,-23.24919,"W","[79261]"
-43.95781,-22.58719,"N","[79293]"
-45.19700,-22.82175,"S","[79603]"
-47.50831,-21.85275,"S","[79674]"
-47.50839,-21.85283,"N","[79675]"
-46.56194,-23.89872,"N","[79972]"
-46.66850,-23.80061,"N","[80645]"
-46.81172,-23.71703,"S","[80748]"
-48.60089,-27.59697,"S","[80936]"
-48.60075,-27.59708,"N","[80937]"
-48.57675,-27.60042,"N","[80939]"
-34.97731,-7.43936,"N","[81201]"
-46.37225,-23.46547,"S","[81208]"
-47.67539,-21.04333,"[81244]","[81244]"
-49.76178,-25.46447,"E","[90979]"
-42.70092,-22.72928,"E","[91985]"
-52.34044,-21.72683,"[91988]","[91988]"
-54.70106,-22.20150,"S","[91990]"
-52.28789,-21.72558,"[91992]","[91992]"
-54.53969,-20.73089,"N","[92008]"
-47.00911,-22.90561,"N","[92011]"
-48.32006,-23.97689,"S","[92017]"
-54.75950,-19.16219,"[92019]","[92019]"
-38.56614,-12.55703,"N","[92025]"
-38.42686,-12.87139,"N","[92028]"
-38.47819,-12.63569,"S","[92030]"
-38.42669,-12.87086,"S","[92036]"
-47.12922,-22.86983,"N","[92053]"
