-47.79328,-23.28364,"E","[71322]"
-47.27061,-23.41389,"W","[71330]"
-47.19281,-23.42031,"E","[71404]"
-46.99383,-23.48344,"N","[71663]"
-47.26633,-22.87167,"W","[71780]"
-46.57206,-23.87031,"S","[72074]"
-47.09014,-23.43614,"W","[72960]"
-48.20931,-23.20350,"W","[72968]"
-47.31442,-23.40403,"W","[73370]"
-46.84775,-23.28478,"N","[73437]"
-46.94722,-23.16278,"N","[73438]"
-46.59458,-23.75353,"S","[73560]"
-46.95706,-23.15389,"S","[73938]"
-47.43364,-22.78250,"S","[74358]"
-48.66303,-23.02406,"N","[74546]"
-47.09828,-23.00378,"[74828]","[74828]"
-45.99039,-23.34561,"W","[75132]"
-47.12064,-22.96486,"N","[75500]"
-48.23594,-23.19397,"E","[76630]"
-46.31147,-23.44411,"W","[76644]"
-46.20497,-23.41983,"W","[76645]"
-45.91547,-23.32431,"S","[76676]"
-45.64436,-23.11014,"[76687]","[76687]"
-48.41536,-23.14344,"[76934]","[76934]"
-45.84514,-23.27792,"[77183]","[77183]"
-46.07736,-23.35969,"W","[77758]"
-47.51586,-23.35039,"N","[78660]"
-46.59783,-23.78236,"[79826]","[79826]"
-46.95975,-23.51694,"[99473]","[99473]"
-46.82594,-23.31253,"[106227]","[106227]"
-46.99853,-23.47803,"N","[112589]"
-47.32372,-22.85233,"only Video (?)","[114516]"
-46.93231,-23.18853,"[120216]","[120216]"
-48.44022,-23.13869,"[140341]","[140341]"
-48.41647,-23.14364,"[140342]","[140342]"
-46.75086,-23.46550,"[141675]","[141675]"
-46.75069,-23.46669,"[141676]","[141676]"
-46.13628,-23.37067,"[141804]","[141804]"
-46.12131,-23.35889,"[141853]","[141853]"
-47.09772,-23.00378,"[142187]","[142187]"
-48.00553,-23.24872,"[142276]","[142276]"
-48.00622,-23.24906,"[142277]","[142277]"
-47.02144,-23.46811,"[143406]","[143406]"
-46.12758,-23.36361,"[145288]","[145288]"
-46.49603,-23.47353,"[153151]","[153151]"
-47.08961,-23.01128,"[153820]","[153820]"
-47.29450,-23.40683,"[153859]","[153859]"
-45.84264,-23.27619,"[161917]","[161917]"
-47.37297,-22.82458,"[166204]","[166204]"
-45.85203,-23.27786,"[175943]","[175943]"
