-43.22675,-22.97856,"N","[70656]"
-43.38228,-23.00075,"E","[70793]"
-43.33917,-22.99997,"[70794]","[70794]"
-43.20703,-22.98631,"W","[70798]"
-49.35017,-28.67900,"E","[71072]"
-49.34939,-28.67897,"W","[71073]"
-49.34886,-28.67950,"S","[71075]"
-49.34822,-28.67972,"W","[71076]"
-47.01614,-22.89917,"E","[71264]"
-47.01731,-22.89939,"W","[71265]"
-43.22597,-22.97831,"W","[71274]"
-48.33328,-10.19819,"N","[71477]"
-48.33383,-10.19725,"S","[71478]"
-43.43092,-23.00486,"W","[71762]"
-43.22392,-22.98722,"[71833]","[71833]"
-38.44033,-12.99364,"[71836]","[71836]"
-43.19856,-22.98681,"W","[71910]"
-43.19900,-22.98689,"E","[71918]"
-43.22442,-22.98747,"E","[72061]"
-43.20742,-22.98644,"E","[72062]"
-43.18783,-22.97581,"S","[72063]"
-49.37153,-28.67950,"W","[72364]"
-49.37217,-28.67958,"E","[72365]"
-49.36553,-28.68114,"E","[72371]"
-49.36467,-28.68117,"W","[72372]"
-47.89078,-15.84367,"W","[72431]"
-43.18344,-22.97100,"[72462]","[72462]"
-43.18325,-22.97058,"S","[72463]"
-43.18775,-22.97611,"N","[72464]"
-49.37950,-28.68128,"[72676]","[72676]"
-43.33911,-23.00064,"[72872]","[72872]"
-43.38186,-23.00008,"W","[72873]"
-43.45714,-23.02506,"E","[72894]"
-43.45692,-23.02472,"[72895]","[72895]"
-47.87100,-15.85953,"[73099]","[73099]"
-47.87056,-15.85933,"N","[73142]"
-49.24561,-25.44986,"S","[73239]"
-43.18583,-22.97333,"E","[73532]"
-43.18567,-22.97283,"S","[73533]"
-48.33356,-10.22983,"[74414]","[74414]"
-48.33300,-10.23064,"[74415]","[74415]"
-48.33267,-10.27331,"[74419]","[74419]"
-49.24514,-25.45019,"N","[74565]"
-43.43089,-23.00553,"E","[75023]"
-43.33464,-23.00089,"[75156]","[75156]"
-43.33453,-23.00028,"[75159]","[75159]"
-43.40806,-23.00025,"E","[75186]"
-43.40778,-22.99950,"W","[75189]"
-43.18961,-22.98297,"N","[75360]"
-43.18058,-22.96894,"N","[75400]"
-48.16944,-21.77894,"[75791]","[75791]"
-43.22017,-22.98681,"E","[76188]"
-43.18047,-22.96869,"S","[76322]"
-49.25519,-25.47019,"S","[76441]"
-49.25303,-25.46800,"N","[76500]"
-49.25328,-25.46742,"S","[76501]"
-49.22086,-25.48350,"N","[76583]"
-49.22144,-25.48303,"S","[76584]"
-49.24281,-25.45283,"W","[76908]"
-49.24297,-25.45325,"E","[76909]"
-48.16897,-21.77806,"S","[77037]"
-43.35450,-22.99969,"W","[77055]"
-38.50231,-13.00547,"N","[77659]"
-38.44042,-12.99397,"[77774]","[77774]"
-43.41853,-23.00150,"E","[78521]"
-43.41839,-23.00081,"W","[78523]"
-48.33281,-10.25589,"N","[78742]"
-48.33311,-10.21811,"N","[78743]"
-48.33317,-10.21128,"N","[78744]"
-48.33322,-10.20497,"N","[78745]"
-48.33375,-10.20408,"S","[78753]"
-48.33367,-10.21711,"S","[78755]"
-48.33333,-10.25489,"S","[78756]"
-43.21994,-22.98667,"W","[78952]"
-43.42519,-23.00364,"N","[78989]"
-43.42511,-23.00292,"S","[78990]"
-43.39711,-23.00053,"E","[78991]"
-43.39678,-22.99992,"E","[78992]"
-38.39644,-12.96011,"S","[79469]"
-47.87078,-15.85978,"N","[80336]"
-47.89675,-15.84600,"E","[80678]"
-47.89144,-15.84419,"N","[80796]"
-47.89617,-15.84547,"S","[80802]"
-43.43306,-23.00292,"[90487]","[90487]"
-43.38875,-23.00081,"E","[90727]"
-43.37483,-22.99994,"W","[90728]"
-43.44156,-23.00767,"W","[90729]"
-43.47089,-23.01578,"E","[90730]"
-43.47078,-23.01508,"W","[90732]"
-43.48822,-23.01950,"W","[90736]"
-43.35483,-23.00033,"E","[90738]"
-43.48344,-23.01900,"E","[90742]"
-43.48842,-23.02025,"E","[90743]"
-43.37850,-23.00069,"E","[90750]"
-43.37514,-23.00064,"E","[90751]"
-43.45331,-23.01058,"W","[90754]"
-43.45342,-23.01131,"E","[90756]"
-43.45772,-23.01242,"E","[90757]"
-43.45772,-23.01175,"W","[90759]"
-43.46275,-23.01369,"E","[90761]"
-43.46261,-23.01300,"S","[90763]"
-43.44806,-23.00994,"E","[90765]"
-43.44794,-23.00922,"W","[90767]"
-43.44372,-23.00817,"W","[90769]"
-43.44411,-23.00894,"E","[90771]"
-43.31619,-22.85222,"[94236]","[94236]"
-43.38842,-22.97094,"N","[95150]"
-43.36578,-22.97328,"W","[95311]"
-43.38528,-22.97311,"W","[95315]"
-49.36853,-28.68033,"E","[95328]"
-49.36761,-28.68033,"W","[95329]"
-43.48328,-23.01825,"W","[102150]"
-38.41500,-12.94547,"S","[103562]"
-38.41436,-12.94564,"W","[103584]"
-38.50389,-13.00233,"[106821]","[106821]"
-38.39636,-12.96078,"[106823]","[106823]"
-43.32856,-23.00114,"[106827]","[106827]"
-43.32875,-23.00175,"[106830]","[106830]"
-43.32267,-23.00419,"[106831]","[106831]"
-43.32228,-23.00361,"[106834]","[106834]"
-43.39769,-22.96761,"[123077]","[123077]"
-43.38900,-22.97075,"N","[123219]"
-43.39800,-22.97311,"[123306]","[123306]"
-43.39867,-22.97328,"[123307]","[123307]"
-43.43017,-23.00036,"[123472]","[123472]"
-43.43056,-23.00097,"[123475]","[123475]"
-43.43347,-23.00356,"[123607]","[123607]"
-45.89558,-23.21619,"[123614]","[123614]"
-43.40961,-22.98083,"[123668]","[123668]"
-48.33283,-10.24969,"[123999]","[123999]"
-48.33336,-10.24850,"[124000]","[124000]"
-48.33289,-10.24322,"[124001]","[124001]"
-48.33342,-10.24233,"[124002]","[124002]"
-43.35336,-23.00039,"[140978]","[140978]"
-43.35372,-22.99969,"[140979]","[140979]"
-43.32458,-23.00342,"[140989]","[140989]"
-43.32411,-23.00292,"[141390]","[141390]"
-48.33306,-10.22447,"[142318]","[142318]"
-48.33358,-10.22353,"[142319]","[142319]"
-43.37808,-22.99997,"[145280]","[145280]"
-43.38831,-23.00014,"[145475]","[145475]"
-47.86683,-15.83528,"[153205]","[153205]"
