-46.62300,-23.49372,"N","[70646]"
-48.01197,-15.87836,"W","[70671]"
-47.94244,-18.17556,"N","[70676]"
-43.18314,-22.93389,"[70711]","[70711]"
-52.62700,-27.10100,"[70722]","[70722]"
-52.62117,-27.08025,"[70733]","[70733]"
-52.62314,-27.07306,"[70734]","[70734]"
-52.61619,-27.11611,"[70736]","[70736]"
-52.60047,-27.10500,"[70737]","[70737]"
-46.53756,-23.57372,"[70762]","[70762]"
-46.56039,-23.62636,"[70776]","[70776]"
-46.57242,-23.59053,"E","[70799]"
-48.12439,-15.81111,"N","[70801]"
-51.14514,-30.03994,"N","[70811]"
-43.19344,-22.79731,"W","[70814]"
-43.17269,-22.79447,"E","[70815]"
-51.10175,-29.92817,"[70822]","[70822]"
-42.79006,-5.10156,"[70833]","[70833]"
-46.64194,-23.57225,"N","[70834]"
-48.07919,-15.85639,"S","[70885]"
-48.08733,-15.86172,"S","[70886]"
-48.08761,-15.86242,"N","[70887]"
-46.74083,-23.61683,"N","[70890]"
-45.97939,-23.28631,"[70943]","[70943]"
-38.81531,-4.37731,"E","[70957]"
-45.97728,-23.30886,"[70967]","[70967]"
-45.98689,-23.31008,"W","[70969]"
-45.95864,-23.30158,"N","[70972]"
-46.53064,-23.59725,"W","[70999]"
-48.07717,-15.83250,"[71001]","[71001]"
-34.90375,-7.89061,"S","[71034]"
-34.89950,-7.91381,"S","[71035]"
-49.35931,-28.68303,"W","[71077]"
-46.80942,-23.63319,"S","[71173]"
-47.45067,-23.53161,"[71181]","[71181]"
-47.45072,-23.53342,"[71182]","[71182]"
-46.12608,-23.83389,"[71197]","[71197]"
-46.84867,-23.71544,"N","[71239]"
-46.75075,-23.54592,"S","[71242]"
-38.49536,-3.72606,"[71296]","[71296]"
-35.06106,-8.40153,"E","[71298]"
-43.35536,-22.92192,"W","[71302]"
-46.60683,-23.62206,"E","[71321]"
-46.53475,-23.58675,"E","[71408]"
-48.81292,-26.28217,"[71449]","[71449]"
-46.55931,-23.60314,"S","[71467]"
-46.60556,-23.61531,"N","[71479]"
-48.84875,-26.27408,"N","[71480]"
-43.23708,-22.91681,"E","[71494]"
-46.59161,-23.47494,"S","[71506]"
-46.57944,-23.73406,"[71509]","[71509]"
-46.77869,-22.71117,"S","[71523]"
-49.21278,-25.41481,"E","[71537]"
-46.63772,-23.50114,"S","[71603]"
-54.57847,-25.53981,"W","[71638]"
-49.20544,-25.40325,"N","[71639]"
-43.38892,-22.91733,"[71641]","[71641]"
-43.38972,-22.91947,"[71642]","[71642]"
-46.73586,-23.65594,"S","[71669]"
-46.71017,-23.67214,"S","[71670]"
-46.69897,-23.71497,"S","[71673]"
-43.35744,-22.93881,"[71688]","[71688]"
-47.87436,-15.71500,"E","[71724]"
-47.87183,-15.71519,"W","[71725]"
-48.95158,-16.31600,"N","[71778]"
-46.65953,-23.66111,"[71786]","[71786]"
-48.33008,-10.19983,"N","[71794]"
-46.62042,-23.47708,"N","[71801]"
-46.64369,-23.69053,"N","[71834]"
-46.60828,-23.49983,"W","[71868]"
-51.40964,-26.99756,"W","[71895]"
-43.23467,-22.97997,"[71931]","[71931]"
-46.63597,-22.47942,"S","[71959]"
-46.73117,-22.97625,"[71961]","[71961]"
-46.48267,-23.53917,"W","[71964]"
-46.50994,-23.58917,"W","[72093]"
-48.00053,-15.79878,"S","[72265]"
-46.56119,-23.69044,"E","[72294]"
-34.94275,-8.03039,"N","[72318]"
-34.94322,-8.02986,"S","[72319]"
-34.94289,-8.03039,"N","[72322]"
-48.81700,-26.29425,"[72334]","[72334]"
-46.55328,-23.59844,"S","[72359]"
-48.54550,-27.60008,"N","[72388]"
-43.83928,-22.66592,"W","[72435]"
-43.83897,-22.67967,"E","[72436]"
-48.83542,-26.28214,"N","[72456]"
-43.57967,-22.88458,"[72479]","[72479]"
-46.40350,-23.53628,"[72498]","[72498]"
-46.51925,-23.64781,"E","[72499]"
-47.68022,-23.27703,"N","[72537]"
-48.54536,-27.59950,"S","[72546]"
-34.86164,-7.10139,"N","[72591]"
-43.82708,-22.68286,"[72614]","[72614]"
-46.65181,-23.63708,"N","[72654]"
-43.82778,-22.66842,"[72682]","[72682]"
-46.73558,-23.61683,"N","[72688]"
-34.82103,-7.91942,"[72702]","[72702]"
-38.63528,-4.03942,"[72790]","[72790]"
-38.63681,-4.04139,"[72791]","[72791]"
-38.74231,-4.31400,"[72792]","[72792]"
-38.74269,-4.31472,"[72793]","[72793]"
