-43.33856,-23.00019,"[70795]","[70795]"
-43.33950,-23.00044,"[70796]","[70796]"
-43.38797,-23.00036,"W","[71739]"
-43.35361,-22.99992,"[71743]","[71743]"
-47.91731,-15.84311,"E","[71757]"
-43.43122,-23.00544,"E","[71763]"
-43.38869,-23.00053,"E","[71779]"
-35.22233,-5.87556,"S","[73776]"
-43.37864,-23.00044,"E","[73853]"
-43.47050,-23.01522,"[74000]","[74000]"
-43.48331,-23.01844,"[74006]","[74006]"
-43.48364,-23.01881,"E","[74007]"
-43.50083,-23.02033,"W","[74603]"
-40.32869,-20.41908,"N","[74750]"
-40.32867,-20.41853,"S","[74751]"
-38.36783,-12.92356,"E","[74960]"
-43.33464,-23.00069,"[75157]","[75157]"
-43.33431,-23.00050,"[75158]","[75158]"
-43.40828,-23.00008,"E","[75187]"
-43.40753,-22.99978,"W","[75188]"
-40.32936,-20.42294,"N","[75302]"
-40.36403,-20.50739,"N","[75303]"
-40.33175,-20.43586,"N","[75304]"
-40.33061,-20.42972,"N","[75305]"
-40.33036,-20.42772,"S","[75306]"
-43.35386,-23.00011,"[77064]","[77064]"
-40.32936,-20.42231,"S","[77398]"
-40.33036,-20.42814,"N","[77401]"
-40.33064,-20.42917,"S","[77402]"
-40.33175,-20.43544,"S","[77403]"
-43.37808,-23.00022,"W","[78262]"
-43.42489,-23.00303,"S","[78519]"
-43.41875,-23.00139,"E","[78522]"
-43.41811,-23.00086,"W","[78524]"
-43.39647,-23.00014,"W","[78839]"
-43.39725,-23.00036,"E","[78840]"
-43.50119,-23.02047,"E","[79808]"
-47.91767,-15.84358,"N","[80287]"
-47.92075,-15.84458,"S","[80363]"
-35.26367,-5.91814,"N","[80884]"
-35.26247,-5.91503,"S","[90439]"
-35.26250,-5.91553,"N","[90441]"
-47.94633,-15.79992,"S","[91880]"
-47.94206,-15.78719,"S","[91881]"
-43.46236,-23.01317,"S","[91884]"
-43.46281,-23.01353,"E","[91886]"
-43.44150,-23.00778,"W","[91888]"
-43.37483,-23.00017,"W","[91889]"
-43.37517,-23.00039,"E","[91890]"
-43.49722,-23.02083,"W","[91892]"
-43.49756,-23.02111,"E","[91894]"
-43.43064,-23.00492,"S","[91914]"
-43.47100,-23.01567,"E","[91926]"
-38.36750,-12.92278,"W","[95314]"
-47.94964,-15.81619,"S","[99373]"
-38.37511,-12.92419,"S","[99429]"
-38.37581,-12.92508,"E","[99430]"
-43.44769,-23.00939,"S","[102148]"
-43.44811,-23.00978,"[102149]","[102149]"
-43.32819,-23.00147,"[106828]","[106828]"
-43.32869,-23.00158,"[106829]","[106829]"
-43.32258,-23.00403,"[106832]","[106832]"
-43.32242,-23.00375,"[106833]","[106833]"
-43.48844,-23.02011,"E","[108734]"
-43.48831,-23.01978,"W","[108735]"
-43.45736,-23.01186,"W","[109122]"
-47.94367,-15.79342,"N","[109314]"
-47.94617,-15.80078,"N","[109315]"
-47.93875,-15.77875,"N","[109316]"
-47.93914,-15.77839,"[139719]","[139719]"
-47.80514,-15.88844,"[139720]","[139720]"
-43.32433,-23.00303,"[140987]","[140987]"
-43.32458,-23.00319,"[140988]","[140988]"
-43.34756,-23.00031,"[145281]","[145281]"
-43.34692,-21.00000,"[145282]","[145282]"
-43.44367,-23.00833,"W","[145476]"
-35.26358,-5.91772,"[156193]","[156193]"
-43.45794,-23.01231,"[163904]","[163904]"
